code,value_set_name,pqi_number
027044Z,cardiac_procedure_codes,appendix_b
0270456,cardiac_procedure_codes,appendix_b
027045Z,cardiac_procedure_codes,appendix_b
0270466,cardiac_procedure_codes,appendix_b
027046Z,cardiac_procedure_codes,appendix_b
0270476,cardiac_procedure_codes,appendix_b
027047Z,cardiac_procedure_codes,appendix_b
02704D6,cardiac_procedure_codes,appendix_b
02704DZ,cardiac_procedure_codes,appendix_b
02704E6,cardiac_procedure_codes,appendix_b
02704EZ,cardiac_procedure_codes,appendix_b
02704F6,cardiac_procedure_codes,appendix_b
02704FZ,cardiac_procedure_codes,appendix_b
02704G6,cardiac_procedure_codes,appendix_b
02704GZ,cardiac_procedure_codes,appendix_b
02704T6,cardiac_procedure_codes,appendix_b
02704TZ,cardiac_procedure_codes,appendix_b
02704Z6,cardiac_procedure_codes,appendix_b
02704ZZ,cardiac_procedure_codes,appendix_b
0271046,cardiac_procedure_codes,appendix_b
027104Z,cardiac_procedure_codes,appendix_b
0271056,cardiac_procedure_codes,appendix_b
027105Z,cardiac_procedure_codes,appendix_b
0271066,cardiac_procedure_codes,appendix_b
027106Z,cardiac_procedure_codes,appendix_b
0271076,cardiac_procedure_codes,appendix_b
027107Z,cardiac_procedure_codes,appendix_b
02710D6,cardiac_procedure_codes,appendix_b
02710DZ,cardiac_procedure_codes,appendix_b
02710E6,cardiac_procedure_codes,appendix_b
02710EZ,cardiac_procedure_codes,appendix_b
02710F6,cardiac_procedure_codes,appendix_b
02710FZ,cardiac_procedure_codes,appendix_b
02710G6,cardiac_procedure_codes,appendix_b
02710GZ,cardiac_procedure_codes,appendix_b
02710T6,cardiac_procedure_codes,appendix_b
02710TZ,cardiac_procedure_codes,appendix_b
02710Z6,cardiac_procedure_codes,appendix_b
02710ZZ,cardiac_procedure_codes,appendix_b
0271346,cardiac_procedure_codes,appendix_b
027134Z,cardiac_procedure_codes,appendix_b
0271356,cardiac_procedure_codes,appendix_b
027135Z,cardiac_procedure_codes,appendix_b
0271366,cardiac_procedure_codes,appendix_b
027136Z,cardiac_procedure_codes,appendix_b
0271376,cardiac_procedure_codes,appendix_b
027137Z,cardiac_procedure_codes,appendix_b
02713D6,cardiac_procedure_codes,appendix_b
02713DZ,cardiac_procedure_codes,appendix_b
02713E6,cardiac_procedure_codes,appendix_b
02713EZ,cardiac_procedure_codes,appendix_b
02713F6,cardiac_procedure_codes,appendix_b
02713FZ,cardiac_procedure_codes,appendix_b
02713G6,cardiac_procedure_codes,appendix_b
02713GZ,cardiac_procedure_codes,appendix_b
02713T6,cardiac_procedure_codes,appendix_b
02713TZ,cardiac_procedure_codes,appendix_b
02713Z6,cardiac_procedure_codes,appendix_b
02713ZZ,cardiac_procedure_codes,appendix_b
0271446,cardiac_procedure_codes,appendix_b
027144Z,cardiac_procedure_codes,appendix_b
0271456,cardiac_procedure_codes,appendix_b
027145Z,cardiac_procedure_codes,appendix_b
0271466,cardiac_procedure_codes,appendix_b
027146Z,cardiac_procedure_codes,appendix_b
0271476,cardiac_procedure_codes,appendix_b
027147Z,cardiac_procedure_codes,appendix_b
02714D6,cardiac_procedure_codes,appendix_b
02714DZ,cardiac_procedure_codes,appendix_b
02714E6,cardiac_procedure_codes,appendix_b
02714EZ,cardiac_procedure_codes,appendix_b
02714F6,cardiac_procedure_codes,appendix_b
02714FZ,cardiac_procedure_codes,appendix_b
02714G6,cardiac_procedure_codes,appendix_b
02714GZ,cardiac_procedure_codes,appendix_b
02714T6,cardiac_procedure_codes,appendix_b
02714TZ,cardiac_procedure_codes,appendix_b
02714Z6,cardiac_procedure_codes,appendix_b
02714ZZ,cardiac_procedure_codes,appendix_b
0272046,cardiac_procedure_codes,appendix_b
027204Z,cardiac_procedure_codes,appendix_b
0272056,cardiac_procedure_codes,appendix_b
027205Z,cardiac_procedure_codes,appendix_b
0272066,cardiac_procedure_codes,appendix_b
027206Z,cardiac_procedure_codes,appendix_b
0272076,cardiac_procedure_codes,appendix_b
027207Z,cardiac_procedure_codes,appendix_b
02720D6,cardiac_procedure_codes,appendix_b
02720DZ,cardiac_procedure_codes,appendix_b
02720E6,cardiac_procedure_codes,appendix_b
02720EZ,cardiac_procedure_codes,appendix_b
02720F6,cardiac_procedure_codes,appendix_b
02720FZ,cardiac_procedure_codes,appendix_b
02720G6,cardiac_procedure_codes,appendix_b
02720GZ,cardiac_procedure_codes,appendix_b
02720T6,cardiac_procedure_codes,appendix_b
02720TZ,cardiac_procedure_codes,appendix_b
02720Z6,cardiac_procedure_codes,appendix_b
02720ZZ,cardiac_procedure_codes,appendix_b
0272346,cardiac_procedure_codes,appendix_b
027234Z,cardiac_procedure_codes,appendix_b
0272356,cardiac_procedure_codes,appendix_b
027235Z,cardiac_procedure_codes,appendix_b
0272366,cardiac_procedure_codes,appendix_b
027236Z,cardiac_procedure_codes,appendix_b
0272376,cardiac_procedure_codes,appendix_b
027237Z,cardiac_procedure_codes,appendix_b
02723D6,cardiac_procedure_codes,appendix_b
02723DZ,cardiac_procedure_codes,appendix_b
02723E6,cardiac_procedure_codes,appendix_b
02723EZ,cardiac_procedure_codes,appendix_b
02723F6,cardiac_procedure_codes,appendix_b
02723FZ,cardiac_procedure_codes,appendix_b
02723G6,cardiac_procedure_codes,appendix_b
02723GZ,cardiac_procedure_codes,appendix_b
02723T6,cardiac_procedure_codes,appendix_b
02723TZ,cardiac_procedure_codes,appendix_b
02723Z6,cardiac_procedure_codes,appendix_b
02723ZZ,cardiac_procedure_codes,appendix_b
0272446,cardiac_procedure_codes,appendix_b
027244Z,cardiac_procedure_codes,appendix_b
0272456,cardiac_procedure_codes,appendix_b
027245Z,cardiac_procedure_codes,appendix_b
0272466,cardiac_procedure_codes,appendix_b
027246Z,cardiac_procedure_codes,appendix_b
0272476,cardiac_procedure_codes,appendix_b
027247Z,cardiac_procedure_codes,appendix_b
02724D6,cardiac_procedure_codes,appendix_b
02724DZ,cardiac_procedure_codes,appendix_b
02724E6,cardiac_procedure_codes,appendix_b
02724EZ,cardiac_procedure_codes,appendix_b
02724F6,cardiac_procedure_codes,appendix_b
02724FZ,cardiac_procedure_codes,appendix_b
02724G6,cardiac_procedure_codes,appendix_b
02724GZ,cardiac_procedure_codes,appendix_b
02724T6,cardiac_procedure_codes,appendix_b
02724TZ,cardiac_procedure_codes,appendix_b
02724Z6,cardiac_procedure_codes,appendix_b
02724ZZ,cardiac_procedure_codes,appendix_b
0273046,cardiac_procedure_codes,appendix_b
027304Z,cardiac_procedure_codes,appendix_b
0273056,cardiac_procedure_codes,appendix_b
027305Z,cardiac_procedure_codes,appendix_b
0273066,cardiac_procedure_codes,appendix_b
027306Z,cardiac_procedure_codes,appendix_b
0273076,cardiac_procedure_codes,appendix_b
027307Z,cardiac_procedure_codes,appendix_b
02730D6,cardiac_procedure_codes,appendix_b
02730DZ,cardiac_procedure_codes,appendix_b
02730E6,cardiac_procedure_codes,appendix_b
02730EZ,cardiac_procedure_codes,appendix_b
02730F6,cardiac_procedure_codes,appendix_b
02730FZ,cardiac_procedure_codes,appendix_b
02730G6,cardiac_procedure_codes,appendix_b
02730GZ,cardiac_procedure_codes,appendix_b
02730T6,cardiac_procedure_codes,appendix_b
02730TZ,cardiac_procedure_codes,appendix_b
02730Z6,cardiac_procedure_codes,appendix_b
02730ZZ,cardiac_procedure_codes,appendix_b
0273346,cardiac_procedure_codes,appendix_b
027334Z,cardiac_procedure_codes,appendix_b
0273356,cardiac_procedure_codes,appendix_b
027335Z,cardiac_procedure_codes,appendix_b
0273366,cardiac_procedure_codes,appendix_b
027336Z,cardiac_procedure_codes,appendix_b
0273376,cardiac_procedure_codes,appendix_b
027337Z,cardiac_procedure_codes,appendix_b
02733D6,cardiac_procedure_codes,appendix_b
02733DZ,cardiac_procedure_codes,appendix_b
02733E6,cardiac_procedure_codes,appendix_b
02733EZ,cardiac_procedure_codes,appendix_b
02733F6,cardiac_procedure_codes,appendix_b
02733FZ,cardiac_procedure_codes,appendix_b
02733G6,cardiac_procedure_codes,appendix_b
02733GZ,cardiac_procedure_codes,appendix_b
02733T6,cardiac_procedure_codes,appendix_b
02733TZ,cardiac_procedure_codes,appendix_b
02733Z6,cardiac_procedure_codes,appendix_b
02733ZZ,cardiac_procedure_codes,appendix_b
0273446,cardiac_procedure_codes,appendix_b
027344Z,cardiac_procedure_codes,appendix_b
0273456,cardiac_procedure_codes,appendix_b
027345Z,cardiac_procedure_codes,appendix_b
0273466,cardiac_procedure_codes,appendix_b
027346Z,cardiac_procedure_codes,appendix_b
0273476,cardiac_procedure_codes,appendix_b
027347Z,cardiac_procedure_codes,appendix_b
02734D6,cardiac_procedure_codes,appendix_b
02734DZ,cardiac_procedure_codes,appendix_b
02734E6,cardiac_procedure_codes,appendix_b
02734EZ,cardiac_procedure_codes,appendix_b
02734F6,cardiac_procedure_codes,appendix_b
02734FZ,cardiac_procedure_codes,appendix_b
02734G6,cardiac_procedure_codes,appendix_b
02734GZ,cardiac_procedure_codes,appendix_b
02734T6,cardiac_procedure_codes,appendix_b
02734TZ,cardiac_procedure_codes,appendix_b
02734Z6,cardiac_procedure_codes,appendix_b
02734ZZ,cardiac_procedure_codes,appendix_b
027F04Z,cardiac_procedure_codes,appendix_b
027F0DZ,cardiac_procedure_codes,appendix_b
027F0ZZ,cardiac_procedure_codes,appendix_b
027F34Z,cardiac_procedure_codes,appendix_b
027F3DZ,cardiac_procedure_codes,appendix_b
027F3ZZ,cardiac_procedure_codes,appendix_b
027F44Z,cardiac_procedure_codes,appendix_b
027F4DZ,cardiac_procedure_codes,appendix_b
027F4ZZ,cardiac_procedure_codes,appendix_b
027G04Z,cardiac_procedure_codes,appendix_b
027G0DZ,cardiac_procedure_codes,appendix_b
027G0ZZ,cardiac_procedure_codes,appendix_b
027G34Z,cardiac_procedure_codes,appendix_b
027G3DZ,cardiac_procedure_codes,appendix_b
027G3ZZ,cardiac_procedure_codes,appendix_b
027G44Z,cardiac_procedure_codes,appendix_b
027G4DZ,cardiac_procedure_codes,appendix_b
027G4ZZ,cardiac_procedure_codes,appendix_b
027H04Z,cardiac_procedure_codes,appendix_b
027H0DZ,cardiac_procedure_codes,appendix_b
027H0ZZ,cardiac_procedure_codes,appendix_b
027H34Z,cardiac_procedure_codes,appendix_b
027H3DZ,cardiac_procedure_codes,appendix_b
027H3ZZ,cardiac_procedure_codes,appendix_b
027H44Z,cardiac_procedure_codes,appendix_b
027H4DZ,cardiac_procedure_codes,appendix_b
027H4ZZ,cardiac_procedure_codes,appendix_b
027J04Z,cardiac_procedure_codes,appendix_b
027J0DZ,cardiac_procedure_codes,appendix_b
027J0ZZ,cardiac_procedure_codes,appendix_b
027J34Z,cardiac_procedure_codes,appendix_b
027J3DZ,cardiac_procedure_codes,appendix_b
027J3ZZ,cardiac_procedure_codes,appendix_b
027J44Z,cardiac_procedure_codes,appendix_b
027J4DZ,cardiac_procedure_codes,appendix_b
027J4ZZ,cardiac_procedure_codes,appendix_b
027K04Z,cardiac_procedure_codes,appendix_b
027K0DZ,cardiac_procedure_codes,appendix_b
027K0ZZ,cardiac_procedure_codes,appendix_b
027K44Z,cardiac_procedure_codes,appendix_b
027K4DZ,cardiac_procedure_codes,appendix_b
027K4ZZ,cardiac_procedure_codes,appendix_b
027R04T,cardiac_procedure_codes,appendix_b
027R0DT,cardiac_procedure_codes,appendix_b
027R0ZT,cardiac_procedure_codes,appendix_b
027R44T,cardiac_procedure_codes,appendix_b
027R4DT,cardiac_procedure_codes,appendix_b
027R4ZT,cardiac_procedure_codes,appendix_b
02890ZZ,cardiac_procedure_codes,appendix_b
02893ZZ,cardiac_procedure_codes,appendix_b
02894ZZ,cardiac_procedure_codes,appendix_b
028D0ZZ,cardiac_procedure_codes,appendix_b
028D3ZZ,cardiac_procedure_codes,appendix_b
028D4ZZ,cardiac_procedure_codes,appendix_b
02B40ZZ,cardiac_procedure_codes,appendix_b
02B43ZZ,cardiac_procedure_codes,appendix_b
02B44ZZ,cardiac_procedure_codes,appendix_b
02B50ZZ,cardiac_procedure_codes,appendix_b
02B53ZZ,cardiac_procedure_codes,appendix_b
02B54ZZ,cardiac_procedure_codes,appendix_b
02B60ZZ,cardiac_procedure_codes,appendix_b
02B63ZZ,cardiac_procedure_codes,appendix_b
02B64ZZ,cardiac_procedure_codes,appendix_b
02B70ZK,cardiac_procedure_codes,appendix_b
02B70ZZ,cardiac_procedure_codes,appendix_b
02B73ZK,cardiac_procedure_codes,appendix_b
02B73ZZ,cardiac_procedure_codes,appendix_b
02B74ZK,cardiac_procedure_codes,appendix_b
02B74ZZ,cardiac_procedure_codes,appendix_b
02B80ZZ,cardiac_procedure_codes,appendix_b
02B83ZZ,cardiac_procedure_codes,appendix_b
02B84ZZ,cardiac_procedure_codes,appendix_b
02B90ZZ,cardiac_procedure_codes,appendix_b
02B93ZZ,cardiac_procedure_codes,appendix_b
02B94ZZ,cardiac_procedure_codes,appendix_b
02BD0ZZ,cardiac_procedure_codes,appendix_b
02BD3ZZ,cardiac_procedure_codes,appendix_b
02BD4ZZ,cardiac_procedure_codes,appendix_b
02BF0ZZ,cardiac_procedure_codes,appendix_b
02BF3ZZ,cardiac_procedure_codes,appendix_b
02BF4ZZ,cardiac_procedure_codes,appendix_b
02BG0ZZ,cardiac_procedure_codes,appendix_b
02BG3ZZ,cardiac_procedure_codes,appendix_b
02BG4ZZ,cardiac_procedure_codes,appendix_b
02BH0ZZ,cardiac_procedure_codes,appendix_b
02BH3ZZ,cardiac_procedure_codes,appendix_b
02BH4ZZ,cardiac_procedure_codes,appendix_b
02BJ0ZZ,cardiac_procedure_codes,appendix_b
02BJ3ZZ,cardiac_procedure_codes,appendix_b
02BJ4ZZ,cardiac_procedure_codes,appendix_b
02BK0ZZ,cardiac_procedure_codes,appendix_b
02BK3ZZ,cardiac_procedure_codes,appendix_b
02BK4ZZ,cardiac_procedure_codes,appendix_b
02BL0ZZ,cardiac_procedure_codes,appendix_b
02BL3ZZ,cardiac_procedure_codes,appendix_b
02BL4ZZ,cardiac_procedure_codes,appendix_b
02BM0ZZ,cardiac_procedure_codes,appendix_b
02BM3ZZ,cardiac_procedure_codes,appendix_b
02BM4ZZ,cardiac_procedure_codes,appendix_b
02BN0ZZ,cardiac_procedure_codes,appendix_b
02BN3ZZ,cardiac_procedure_codes,appendix_b
02BN4ZZ,cardiac_procedure_codes,appendix_b
02C00Z6,cardiac_procedure_codes,appendix_b
02C00ZZ,cardiac_procedure_codes,appendix_b
02C03Z6,cardiac_procedure_codes,appendix_b
02C03ZZ,cardiac_procedure_codes,appendix_b
02C04Z6,cardiac_procedure_codes,appendix_b
02C04ZZ,cardiac_procedure_codes,appendix_b
02C10Z6,cardiac_procedure_codes,appendix_b
02C10ZZ,cardiac_procedure_codes,appendix_b
02C13Z6,cardiac_procedure_codes,appendix_b
02C13ZZ,cardiac_procedure_codes,appendix_b
02C14Z6,cardiac_procedure_codes,appendix_b
02C14ZZ,cardiac_procedure_codes,appendix_b
02C20Z6,cardiac_procedure_codes,appendix_b
02C20ZZ,cardiac_procedure_codes,appendix_b
02C23Z6,cardiac_procedure_codes,appendix_b
02C23ZZ,cardiac_procedure_codes,appendix_b
02C24Z6,cardiac_procedure_codes,appendix_b
02C24ZZ,cardiac_procedure_codes,appendix_b
02C30Z6,cardiac_procedure_codes,appendix_b
02C30ZZ,cardiac_procedure_codes,appendix_b
02C33Z6,cardiac_procedure_codes,appendix_b
02C33ZZ,cardiac_procedure_codes,appendix_b
02C34Z6,cardiac_procedure_codes,appendix_b
02C34ZZ,cardiac_procedure_codes,appendix_b
02C40ZZ,cardiac_procedure_codes,appendix_b
02C43ZZ,cardiac_procedure_codes,appendix_b
02C44ZZ,cardiac_procedure_codes,appendix_b
02C50ZZ,cardiac_procedure_codes,appendix_b
02C53ZZ,cardiac_procedure_codes,appendix_b
02C54ZZ,cardiac_procedure_codes,appendix_b
02C60ZZ,cardiac_procedure_codes,appendix_b
02C64ZZ,cardiac_procedure_codes,appendix_b
02C70ZZ,cardiac_procedure_codes,appendix_b
02C74ZZ,cardiac_procedure_codes,appendix_b
02C80ZZ,cardiac_procedure_codes,appendix_b
02C84ZZ,cardiac_procedure_codes,appendix_b
02C90ZZ,cardiac_procedure_codes,appendix_b
02C94ZZ,cardiac_procedure_codes,appendix_b
02CD0ZZ,cardiac_procedure_codes,appendix_b
02CD3ZZ,cardiac_procedure_codes,appendix_b
02CD4ZZ,cardiac_procedure_codes,appendix_b
02CF0ZZ,cardiac_procedure_codes,appendix_b
02CF3ZZ,cardiac_procedure_codes,appendix_b
02CF4ZZ,cardiac_procedure_codes,appendix_b
02CG0ZZ,cardiac_procedure_codes,appendix_b
02CG3ZZ,cardiac_procedure_codes,appendix_b
02CG4ZZ,cardiac_procedure_codes,appendix_b
02CH0ZZ,cardiac_procedure_codes,appendix_b
02CH3ZZ,cardiac_procedure_codes,appendix_b
02CH4ZZ,cardiac_procedure_codes,appendix_b
02CJ0ZZ,cardiac_procedure_codes,appendix_b
02CJ3ZZ,cardiac_procedure_codes,appendix_b
02CJ4ZZ,cardiac_procedure_codes,appendix_b
02CK0ZZ,cardiac_procedure_codes,appendix_b
02CK4ZZ,cardiac_procedure_codes,appendix_b
02CL0ZZ,cardiac_procedure_codes,appendix_b
02CL4ZZ,cardiac_procedure_codes,appendix_b
02CM0ZZ,cardiac_procedure_codes,appendix_b
02CM3ZZ,cardiac_procedure_codes,appendix_b
02CM4ZZ,cardiac_procedure_codes,appendix_b
02CN0ZZ,cardiac_procedure_codes,appendix_b
02H00DZ,cardiac_procedure_codes,appendix_b
02H00YZ,cardiac_procedure_codes,appendix_b
02H03DZ,cardiac_procedure_codes,appendix_b
02H03YZ,cardiac_procedure_codes,appendix_b
02H04DZ,cardiac_procedure_codes,appendix_b
02H04YZ,cardiac_procedure_codes,appendix_b
02H10DZ,cardiac_procedure_codes,appendix_b
02H10YZ,cardiac_procedure_codes,appendix_b
02H13DZ,cardiac_procedure_codes,appendix_b
02H13YZ,cardiac_procedure_codes,appendix_b
02H14DZ,cardiac_procedure_codes,appendix_b
02H14YZ,cardiac_procedure_codes,appendix_b
02H20DZ,cardiac_procedure_codes,appendix_b
02H20YZ,cardiac_procedure_codes,appendix_b
02H23DZ,cardiac_procedure_codes,appendix_b
02H23YZ,cardiac_procedure_codes,appendix_b
02H24DZ,cardiac_procedure_codes,appendix_b
02H24YZ,cardiac_procedure_codes,appendix_b
02H30DZ,cardiac_procedure_codes,appendix_b
02H30YZ,cardiac_procedure_codes,appendix_b
02H33DZ,cardiac_procedure_codes,appendix_b
02H33YZ,cardiac_procedure_codes,appendix_b
02H34DZ,cardiac_procedure_codes,appendix_b
02H34YZ,cardiac_procedure_codes,appendix_b
02H400Z,cardiac_procedure_codes,appendix_b
02H402Z,cardiac_procedure_codes,appendix_b
02H403Z,cardiac_procedure_codes,appendix_b
02H40DZ,cardiac_procedure_codes,appendix_b
02H40JZ,cardiac_procedure_codes,appendix_b
02H40KZ,cardiac_procedure_codes,appendix_b
02H40MZ,cardiac_procedure_codes,appendix_b
02H40NZ,cardiac_procedure_codes,appendix_b
02H430Z,cardiac_procedure_codes,appendix_b
02H432Z,cardiac_procedure_codes,appendix_b
02H433Z,cardiac_procedure_codes,appendix_b
02H43DZ,cardiac_procedure_codes,appendix_b
02H43JZ,cardiac_procedure_codes,appendix_b
02H43KZ,cardiac_procedure_codes,appendix_b
02H43MZ,cardiac_procedure_codes,appendix_b
02H43NZ,cardiac_procedure_codes,appendix_b
02H440Z,cardiac_procedure_codes,appendix_b
02H442Z,cardiac_procedure_codes,appendix_b
02H443Z,cardiac_procedure_codes,appendix_b
02H44DZ,cardiac_procedure_codes,appendix_b
02H44JZ,cardiac_procedure_codes,appendix_b
02H44KZ,cardiac_procedure_codes,appendix_b
02H44MZ,cardiac_procedure_codes,appendix_b
02H44NZ,cardiac_procedure_codes,appendix_b
02H600Z,cardiac_procedure_codes,appendix_b
02H60JZ,cardiac_procedure_codes,appendix_b
02H60KZ,cardiac_procedure_codes,appendix_b
02H60MZ,cardiac_procedure_codes,appendix_b
02H60NZ,cardiac_procedure_codes,appendix_b
02H630Z,cardiac_procedure_codes,appendix_b
02H63JZ,cardiac_procedure_codes,appendix_b
02H63KZ,cardiac_procedure_codes,appendix_b
02H63MZ,cardiac_procedure_codes,appendix_b
02H640Z,cardiac_procedure_codes,appendix_b
02H64JZ,cardiac_procedure_codes,appendix_b
02H64KZ,cardiac_procedure_codes,appendix_b
02H64MZ,cardiac_procedure_codes,appendix_b
02H64NZ,cardiac_procedure_codes,appendix_b
02H700Z,cardiac_procedure_codes,appendix_b
02H70JZ,cardiac_procedure_codes,appendix_b
02H70KZ,cardiac_procedure_codes,appendix_b
02H70MZ,cardiac_procedure_codes,appendix_b
02H70NZ,cardiac_procedure_codes,appendix_b
02H730Z,cardiac_procedure_codes,appendix_b
02H73JZ,cardiac_procedure_codes,appendix_b
02H73KZ,cardiac_procedure_codes,appendix_b
02H73MZ,cardiac_procedure_codes,appendix_b
02H740Z,cardiac_procedure_codes,appendix_b
02H74JZ,cardiac_procedure_codes,appendix_b
02H74KZ,cardiac_procedure_codes,appendix_b
02H74MZ,cardiac_procedure_codes,appendix_b
02H74NZ,cardiac_procedure_codes,appendix_b
02HA0QZ,cardiac_procedure_codes,appendix_b
02HA0RJ,cardiac_procedure_codes,appendix_b
02HA0RS,cardiac_procedure_codes,appendix_b
02HA0RZ,cardiac_procedure_codes,appendix_b
02HA3QZ,cardiac_procedure_codes,appendix_b
02HA3RJ,cardiac_procedure_codes,appendix_b
02HA3RS,cardiac_procedure_codes,appendix_b
02HA3RZ,cardiac_procedure_codes,appendix_b
02HA4QZ,cardiac_procedure_codes,appendix_b
02HA4RJ,cardiac_procedure_codes,appendix_b
