condition_id,condition,condition_column_name,chronic_condition_type,condition_category,additional_logic,claims_qualification,inclusion_type,code_system,code
3,Alcohol Use Disorders,alcohol_use_disorders,Other chronic or potentially disabling conditions,Substance Abuse,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type during the two-year period; Procedure codes require only one claim to qualify,Include,ICD-10-PCS,HZ35ZZZ
3,Alcohol Use Disorders,alcohol_use_disorders,Other chronic or potentially disabling conditions,Substance Abuse,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type during the two-year period; Procedure codes require only one claim to qualify,Include,ICD-10-PCS,HZ36ZZZ
3,Alcohol Use Disorders,alcohol_use_disorders,Other chronic or potentially disabling conditions,Substance Abuse,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type during the two-year period; Procedure codes require only one claim to qualify,Include,ICD-10-PCS,HZ37ZZZ
3,Alcohol Use Disorders,alcohol_use_disorders,Other chronic or potentially disabling conditions,Substance Abuse,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type during the two-year period; Procedure codes require only one claim to qualify,Include,ICD-10-PCS,HZ38ZZZ
3,Alcohol Use Disorders,alcohol_use_disorders,Other chronic or potentially disabling conditions,Substance Abuse,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type during the two-year period; Procedure codes require only one claim to qualify,Include,ICD-10-PCS,HZ39ZZZ
3,Alcohol Use Disorders,alcohol_use_disorders,Other chronic or potentially disabling conditions,Substance Abuse,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type during the two-year period; Procedure codes require only one claim to qualify,Include,ICD-10-PCS,HZ3BZZZ
3,Alcohol Use Disorders,alcohol_use_disorders,Other chronic or potentially disabling conditions,Substance Abuse,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type during the two-year period; Procedure codes require only one claim to qualify,Include,ICD-10-PCS,HZ40ZZZ
3,Alcohol Use Disorders,alcohol_use_disorders,Other chronic or potentially disabling conditions,Substance Abuse,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type during the two-year period; Procedure codes require only one claim to qualify,Include,ICD-10-PCS,HZ93ZZZ
3,Alcohol Use Disorders,alcohol_use_disorders,Other chronic or potentially disabling conditions,Substance Abuse,None,At least 1 inpatient claim OR 2 other non-drug claims of any service type during the two-year period; Procedure codes require only one claim to qualify,Include,ICD-10-PCS,HZ96ZZZ
4,Alzheimer’s Disease,alzheimers_disease,Common,Neurodegenerative Disease,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,G300
4,Alzheimer’s Disease,alzheimers_disease,Common,Neurodegenerative Disease,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,G301
4,Alzheimer’s Disease,alzheimers_disease,Common,Neurodegenerative Disease,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,G308
4,Alzheimer’s Disease,alzheimers_disease,Common,Neurodegenerative Disease,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,G309
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,C946
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D460
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D461
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D4620
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D4621
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D4622
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D464
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D469
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D46A
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D46B
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D46C
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D46Z
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D474
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D500
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D501
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D508
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D509
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D510
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D511
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D512
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D513
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D518
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D519
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D520
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D521
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D528
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D529
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D530
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D531
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D532
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D538
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D539
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D550
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D551
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D552
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D5521
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D5529
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D553
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D558
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D559
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D560
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D561
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D562
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D563
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D564
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D565
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D568
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D569
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D5700
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D5701
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D5702
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D571
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D5720
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D57211
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D57212
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D57219
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D573
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D5740
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D57411
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D57412
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D57413
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D57418
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D57419
5,Anemia,anemia,Common,Other,None,At least 1 inpatient/SNF/HHA claim OR 2 HOP/carrier claims with DX codes,Include,ICD-10-CM,D5742
